stage,split,recipe_band,depth,aspect_ratio,head_dim,model_dim,seed,num_iterations,target_tokens,total_batch_size,device_batch_size,max_seq_len,warmup_steps,fp8,window_pattern,model_tag,n_index,d_index,planned_family,planned_model_depth,planned_data_tokens,planned_total_batch_size,planned_note,sizing_family,target_n_scaling,preflight_n_scaling,target_n_scaling_rel_error,n_geometric_rel_error,source_prefix_order,source_prefix_family,source_prefix_q_hint,target_budget_b,train_row_group_start,base_num_iterations,D_actual,train_length_multiplier,support_policy,support_point_id,support_keys,delta_support_process_family,delta_support_process_repeats,target_line_referee_usage,roihu_partition_note
fsl_highcorner_x175_source5x5_s301_312_20260713_2115_n3-d4-dep4-md512-it729-x1p00-s310-rg0,source_delta_support_process_control,canonical,4,72,64,512,310,729,382205952,524288,16,2048,40,1,L,fsl-highcorner-x175-source5x5-s301-312-20260713-2115-n3-d4-dep4-md512-it729-x1p00-s310-rg0,3,4,roihu_delta_support_process_control,4,382205952,524288,Fresh measured 5x5 source union for the sealed x175 prospective validation; target-line losses are evaluation-only.,controlled_model_dim_source_prefix_smalln_5x5,29360320.0,29360320.0,0.0,0.162821576719,24,5p_to_3x3_to_4x4_to_5x5_nested,25,1.305337,0,729,382205952,1.0,offline_union_5x5_x175_prospective,3:4,0:0;0:1;0:2;0:3;0:4;1:0;1:1;1:2;1:3;1:4;2:0;2:1;2:2;2:3;2:4;3:0;3:1;3:2;3:3;3:4;4:0;4:1;4:2;4:3;4:4,high_corner_x175_prospective_5x5,"train_seed,train_row_group_start,train_length_multiplier",held_out_evaluation_only,Submit GPU jobs to gpumedium; do not use pilot/gpupilot.
fsl_highcorner_x175_source5x5_s301_312_20260713_2115_n3-d4-dep4-md512-it729-x1p00-s311-rg0,source_delta_support_process_control,canonical,4,72,64,512,311,729,382205952,524288,16,2048,40,1,L,fsl-highcorner-x175-source5x5-s301-312-20260713-2115-n3-d4-dep4-md512-it729-x1p00-s311-rg0,3,4,roihu_delta_support_process_control,4,382205952,524288,Fresh measured 5x5 source union for the sealed x175 prospective validation; target-line losses are evaluation-only.,controlled_model_dim_source_prefix_smalln_5x5,29360320.0,29360320.0,0.0,0.162821576719,24,5p_to_3x3_to_4x4_to_5x5_nested,25,1.305337,0,729,382205952,1.0,offline_union_5x5_x175_prospective,3:4,0:0;0:1;0:2;0:3;0:4;1:0;1:1;1:2;1:3;1:4;2:0;2:1;2:2;2:3;2:4;3:0;3:1;3:2;3:3;3:4;4:0;4:1;4:2;4:3;4:4,high_corner_x175_prospective_5x5,"train_seed,train_row_group_start,train_length_multiplier",held_out_evaluation_only,Submit GPU jobs to gpumedium; do not use pilot/gpupilot.
fsl_highcorner_x175_source5x5_s301_312_20260713_2115_n3-d4-dep4-md512-it729-x1p00-s312-rg0,source_delta_support_process_control,canonical,4,72,64,512,312,729,382205952,524288,16,2048,40,1,L,fsl-highcorner-x175-source5x5-s301-312-20260713-2115-n3-d4-dep4-md512-it729-x1p00-s312-rg0,3,4,roihu_delta_support_process_control,4,382205952,524288,Fresh measured 5x5 source union for the sealed x175 prospective validation; target-line losses are evaluation-only.,controlled_model_dim_source_prefix_smalln_5x5,29360320.0,29360320.0,0.0,0.162821576719,24,5p_to_3x3_to_4x4_to_5x5_nested,25,1.305337,0,729,382205952,1.0,offline_union_5x5_x175_prospective,3:4,0:0;0:1;0:2;0:3;0:4;1:0;1:1;1:2;1:3;1:4;2:0;2:1;2:2;2:3;2:4;3:0;3:1;3:2;3:3;3:4;4:0;4:1;4:2;4:3;4:4,high_corner_x175_prospective_5x5,"train_seed,train_row_group_start,train_length_multiplier",held_out_evaluation_only,Submit GPU jobs to gpumedium; do not use pilot/gpupilot.
fsl_highcorner_x175_source5x5_s301_312_20260713_2115_n4-d0-dep4-md704-it144-x1p00-s301-rg0,source_delta_support_process_control,canonical,4,72,64,704,301,144,75497472,524288,16,2048,40,1,L,fsl-highcorner-x175-source5x5-s301-312-20260713-2115-n4-d0-dep4-md704-it144-x1p00-s301-rg0,4,0,roihu_delta_support_process_control,4,75497472,524288,Fresh measured 5x5 source union for the sealed x175 prospective validation; target-line losses are evaluation-only.,controlled_model_dim_source_prefix_smalln_5x5,46858504.0,46858504.0,0.0,0.162821576719,17,5p_to_3x3_to_4x4_to_5x5_nested,25,1.305337,0,144,75497472,1.0,offline_union_5x5_x175_prospective,4:0,0:0;0:1;0:2;0:3;0:4;1:0;1:1;1:2;1:3;1:4;2:0;2:1;2:2;2:3;2:4;3:0;3:1;3:2;3:3;3:4;4:0;4:1;4:2;4:3;4:4,high_corner_x175_prospective_5x5,"train_seed,train_row_group_start,train_length_multiplier",held_out_evaluation_only,Submit GPU jobs to gpumedium; do not use pilot/gpupilot.
fsl_highcorner_x175_source5x5_s301_312_20260713_2115_n4-d0-dep4-md704-it144-x1p00-s302-rg0,source_delta_support_process_control,canonical,4,72,64,704,302,144,75497472,524288,16,2048,40,1,L,fsl-highcorner-x175-source5x5-s301-312-20260713-2115-n4-d0-dep4-md704-it144-x1p00-s302-rg0,4,0,roihu_delta_support_process_control,4,75497472,524288,Fresh measured 5x5 source union for the sealed x175 prospective validation; target-line losses are evaluation-only.,controlled_model_dim_source_prefix_smalln_5x5,46858504.0,46858504.0,0.0,0.162821576719,17,5p_to_3x3_to_4x4_to_5x5_nested,25,1.305337,0,144,75497472,1.0,offline_union_5x5_x175_prospective,4:0,0:0;0:1;0:2;0:3;0:4;1:0;1:1;1:2;1:3;1:4;2:0;2:1;2:2;2:3;2:4;3:0;3:1;3:2;3:3;3:4;4:0;4:1;4:2;4:3;4:4,high_corner_x175_prospective_5x5,"train_seed,train_row_group_start,train_length_multiplier",held_out_evaluation_only,Submit GPU jobs to gpumedium; do not use pilot/gpupilot.
fsl_highcorner_x175_source5x5_s301_312_20260713_2115_n4-d0-dep4-md704-it144-x1p00-s303-rg0,source_delta_support_process_control,canonical,4,72,64,704,303,144,75497472,524288,16,2048,40,1,L,fsl-highcorner-x175-source5x5-s301-312-20260713-2115-n4-d0-dep4-md704-it144-x1p00-s303-rg0,4,0,roihu_delta_support_process_control,4,75497472,524288,Fresh measured 5x5 source union for the sealed x175 prospective validation; target-line losses are evaluation-only.,controlled_model_dim_source_prefix_smalln_5x5,46858504.0,46858504.0,0.0,0.162821576719,17,5p_to_3x3_to_4x4_to_5x5_nested,25,1.305337,0,144,75497472,1.0,offline_union_5x5_x175_prospective,4:0,0:0;0:1;0:2;0:3;0:4;1:0;1:1;1:2;1:3;1:4;2:0;2:1;2:2;2:3;2:4;3:0;3:1;3:2;3:3;3:4;4:0;4:1;4:2;4:3;4:4,high_corner_x175_prospective_5x5,"train_seed,train_row_group_start,train_length_multiplier",held_out_evaluation_only,Submit GPU jobs to gpumedium; do not use pilot/gpupilot.
fsl_highcorner_x175_source5x5_s301_312_20260713_2115_n4-d0-dep4-md704-it144-x1p00-s304-rg0,source_delta_support_process_control,canonical,4,72,64,704,304,144,75497472,524288,16,2048,40,1,L,fsl-highcorner-x175-source5x5-s301-312-20260713-2115-n4-d0-dep4-md704-it144-x1p00-s304-rg0,4,0,roihu_delta_support_process_control,4,75497472,524288,Fresh measured 5x5 source union for the sealed x175 prospective validation; target-line losses are evaluation-only.,controlled_model_dim_source_prefix_smalln_5x5,46858504.0,46858504.0,0.0,0.162821576719,17,5p_to_3x3_to_4x4_to_5x5_nested,25,1.305337,0,144,75497472,1.0,offline_union_5x5_x175_prospective,4:0,0:0;0:1;0:2;0:3;0:4;1:0;1:1;1:2;1:3;1:4;2:0;2:1;2:2;2:3;2:4;3:0;3:1;3:2;3:3;3:4;4:0;4:1;4:2;4:3;4:4,high_corner_x175_prospective_5x5,"train_seed,train_row_group_start,train_length_multiplier",held_out_evaluation_only,Submit GPU jobs to gpumedium; do not use pilot/gpupilot.
fsl_highcorner_x175_source5x5_s301_312_20260713_2115_n4-d0-dep4-md704-it144-x1p00-s305-rg0,source_delta_support_process_control,canonical,4,72,64,704,305,144,75497472,524288,16,2048,40,1,L,fsl-highcorner-x175-source5x5-s301-312-20260713-2115-n4-d0-dep4-md704-it144-x1p00-s305-rg0,4,0,roihu_delta_support_process_control,4,75497472,524288,Fresh measured 5x5 source union for the sealed x175 prospective validation; target-line losses are evaluation-only.,controlled_model_dim_source_prefix_smalln_5x5,46858504.0,46858504.0,0.0,0.162821576719,17,5p_to_3x3_to_4x4_to_5x5_nested,25,1.305337,0,144,75497472,1.0,offline_union_5x5_x175_prospective,4:0,0:0;0:1;0:2;0:3;0:4;1:0;1:1;1:2;1:3;1:4;2:0;2:1;2:2;2:3;2:4;3:0;3:1;3:2;3:3;3:4;4:0;4:1;4:2;4:3;4:4,high_corner_x175_prospective_5x5,"train_seed,train_row_group_start,train_length_multiplier",held_out_evaluation_only,Submit GPU jobs to gpumedium; do not use pilot/gpupilot.
fsl_highcorner_x175_source5x5_s301_312_20260713_2115_n4-d0-dep4-md704-it144-x1p00-s306-rg0,source_delta_support_process_control,canonical,4,72,64,704,306,144,75497472,524288,16,2048,40,1,L,fsl-highcorner-x175-source5x5-s301-312-20260713-2115-n4-d0-dep4-md704-it144-x1p00-s306-rg0,4,0,roihu_delta_support_process_control,4,75497472,524288,Fresh measured 5x5 source union for the sealed x175 prospective validation; target-line losses are evaluation-only.,controlled_model_dim_source_prefix_smalln_5x5,46858504.0,46858504.0,0.0,0.162821576719,17,5p_to_3x3_to_4x4_to_5x5_nested,25,1.305337,0,144,75497472,1.0,offline_union_5x5_x175_prospective,4:0,0:0;0:1;0:2;0:3;0:4;1:0;1:1;1:2;1:3;1:4;2:0;2:1;2:2;2:3;2:4;3:0;3:1;3:2;3:3;3:4;4:0;4:1;4:2;4:3;4:4,high_corner_x175_prospective_5x5,"train_seed,train_row_group_start,train_length_multiplier",held_out_evaluation_only,Submit GPU jobs to gpumedium; do not use pilot/gpupilot.
fsl_highcorner_x175_source5x5_s301_312_20260713_2115_n4-d0-dep4-md704-it144-x1p00-s307-rg0,source_delta_support_process_control,canonical,4,72,64,704,307,144,75497472,524288,16,2048,40,1,L,fsl-highcorner-x175-source5x5-s301-312-20260713-2115-n4-d0-dep4-md704-it144-x1p00-s307-rg0,4,0,roihu_delta_support_process_control,4,75497472,524288,Fresh measured 5x5 source union for the sealed x175 prospective validation; target-line losses are evaluation-only.,controlled_model_dim_source_prefix_smalln_5x5,46858504.0,46858504.0,0.0,0.162821576719,17,5p_to_3x3_to_4x4_to_5x5_nested,25,1.305337,0,144,75497472,1.0,offline_union_5x5_x175_prospective,4:0,0:0;0:1;0:2;0:3;0:4;1:0;1:1;1:2;1:3;1:4;2:0;2:1;2:2;2:3;2:4;3:0;3:1;3:2;3:3;3:4;4:0;4:1;4:2;4:3;4:4,high_corner_x175_prospective_5x5,"train_seed,train_row_group_start,train_length_multiplier",held_out_evaluation_only,Submit GPU jobs to gpumedium; do not use pilot/gpupilot.
fsl_highcorner_x175_source5x5_s301_312_20260713_2115_n4-d0-dep4-md704-it144-x1p00-s308-rg0,source_delta_support_process_control,canonical,4,72,64,704,308,144,75497472,524288,16,2048,40,1,L,fsl-highcorner-x175-source5x5-s301-312-20260713-2115-n4-d0-dep4-md704-it144-x1p00-s308-rg0,4,0,roihu_delta_support_process_control,4,75497472,524288,Fresh measured 5x5 source union for the sealed x175 prospective validation; target-line losses are evaluation-only.,controlled_model_dim_source_prefix_smalln_5x5,46858504.0,46858504.0,0.0,0.162821576719,17,5p_to_3x3_to_4x4_to_5x5_nested,25,1.305337,0,144,75497472,1.0,offline_union_5x5_x175_prospective,4:0,0:0;0:1;0:2;0:3;0:4;1:0;1:1;1:2;1:3;1:4;2:0;2:1;2:2;2:3;2:4;3:0;3:1;3:2;3:3;3:4;4:0;4:1;4:2;4:3;4:4,high_corner_x175_prospective_5x5,"train_seed,train_row_group_start,train_length_multiplier",held_out_evaluation_only,Submit GPU jobs to gpumedium; do not use pilot/gpupilot.
fsl_highcorner_x175_source5x5_s301_312_20260713_2115_n4-d0-dep4-md704-it144-x1p00-s309-rg0,source_delta_support_process_control,canonical,4,72,64,704,309,144,75497472,524288,16,2048,40,1,L,fsl-highcorner-x175-source5x5-s301-312-20260713-2115-n4-d0-dep4-md704-it144-x1p00-s309-rg0,4,0,roihu_delta_support_process_control,4,75497472,524288,Fresh measured 5x5 source union for the sealed x175 prospective validation; target-line losses are evaluation-only.,controlled_model_dim_source_prefix_smalln_5x5,46858504.0,46858504.0,0.0,0.162821576719,17,5p_to_3x3_to_4x4_to_5x5_nested,25,1.305337,0,144,75497472,1.0,offline_union_5x5_x175_prospective,4:0,0:0;0:1;0:2;0:3;0:4;1:0;1:1;1:2;1:3;1:4;2:0;2:1;2:2;2:3;2:4;3:0;3:1;3:2;3:3;3:4;4:0;4:1;4:2;4:3;4:4,high_corner_x175_prospective_5x5,"train_seed,train_row_group_start,train_length_multiplier",held_out_evaluation_only,Submit GPU jobs to gpumedium; do not use pilot/gpupilot.
fsl_highcorner_x175_source5x5_s301_312_20260713_2115_n4-d0-dep4-md704-it144-x1p00-s310-rg0,source_delta_support_process_control,canonical,4,72,64,704,310,144,75497472,524288,16,2048,40,1,L,fsl-highcorner-x175-source5x5-s301-312-20260713-2115-n4-d0-dep4-md704-it144-x1p00-s310-rg0,4,0,roihu_delta_support_process_control,4,75497472,524288,Fresh measured 5x5 source union for the sealed x175 prospective validation; target-line losses are evaluation-only.,controlled_model_dim_source_prefix_smalln_5x5,46858504.0,46858504.0,0.0,0.162821576719,17,5p_to_3x3_to_4x4_to_5x5_nested,25,1.305337,0,144,75497472,1.0,offline_union_5x5_x175_prospective,4:0,0:0;0:1;0:2;0:3;0:4;1:0;1:1;1:2;1:3;1:4;2:0;2:1;2:2;2:3;2:4;3:0;3:1;3:2;3:3;3:4;4:0;4:1;4:2;4:3;4:4,high_corner_x175_prospective_5x5,"train_seed,train_row_group_start,train_length_multiplier",held_out_evaluation_only,Submit GPU jobs to gpumedium; do not use pilot/gpupilot.
fsl_highcorner_x175_source5x5_s301_312_20260713_2115_n4-d0-dep4-md704-it144-x1p00-s311-rg0,source_delta_support_process_control,canonical,4,72,64,704,311,144,75497472,524288,16,2048,40,1,L,fsl-highcorner-x175-source5x5-s301-312-20260713-2115-n4-d0-dep4-md704-it144-x1p00-s311-rg0,4,0,roihu_delta_support_process_control,4,75497472,524288,Fresh measured 5x5 source union for the sealed x175 prospective validation; target-line losses are evaluation-only.,controlled_model_dim_source_prefix_smalln_5x5,46858504.0,46858504.0,0.0,0.162821576719,17,5p_to_3x3_to_4x4_to_5x5_nested,25,1.305337,0,144,75497472,1.0,offline_union_5x5_x175_prospective,4:0,0:0;0:1;0:2;0:3;0:4;1:0;1:1;1:2;1:3;1:4;2:0;2:1;2:2;2:3;2:4;3:0;3:1;3:2;3:3;3:4;4:0;4:1;4:2;4:3;4:4,high_corner_x175_prospective_5x5,"train_seed,train_row_group_start,train_length_multiplier",held_out_evaluation_only,Submit GPU jobs to gpumedium; do not use pilot/gpupilot.
fsl_highcorner_x175_source5x5_s301_312_20260713_2115_n4-d0-dep4-md704-it144-x1p00-s312-rg0,source_delta_support_process_control,canonical,4,72,64,704,312,144,75497472,524288,16,2048,40,1,L,fsl-highcorner-x175-source5x5-s301-312-20260713-2115-n4-d0-dep4-md704-it144-x1p00-s312-rg0,4,0,roihu_delta_support_process_control,4,75497472,524288,Fresh measured 5x5 source union for the sealed x175 prospective validation; target-line losses are evaluation-only.,controlled_model_dim_source_prefix_smalln_5x5,46858504.0,46858504.0,0.0,0.162821576719,17,5p_to_3x3_to_4x4_to_5x5_nested,25,1.305337,0,144,75497472,1.0,offline_union_5x5_x175_prospective,4:0,0:0;0:1;0:2;0:3;0:4;1:0;1:1;1:2;1:3;1:4;2:0;2:1;2:2;2:3;2:4;3:0;3:1;3:2;3:3;3:4;4:0;4:1;4:2;4:3;4:4,high_corner_x175_prospective_5x5,"train_seed,train_row_group_start,train_length_multiplier",held_out_evaluation_only,Submit GPU jobs to gpumedium; do not use pilot/gpupilot.
fsl_highcorner_x175_source5x5_s301_312_20260713_2115_n4-d1-dep4-md704-it216-x1p00-s301-rg0,source_delta_support_process_control,canonical,4,72,64,704,301,216,113246208,524288,16,2048,40,1,L,fsl-highcorner-x175-source5x5-s301-312-20260713-2115-n4-d1-dep4-md704-it216-x1p00-s301-rg0,4,1,roihu_delta_support_process_control,4,113246208,524288,Fresh measured 5x5 source union for the sealed x175 prospective validation; target-line losses are evaluation-only.,controlled_model_dim_source_prefix_smalln_5x5,46858504.0,46858504.0,0.0,0.162821576719,18,5p_to_3x3_to_4x4_to_5x5_nested,25,1.305337,0,216,113246208,1.0,offline_union_5x5_x175_prospective,4:1,0:0;0:1;0:2;0:3;0:4;1:0;1:1;1:2;1:3;1:4;2:0;2:1;2:2;2:3;2:4;3:0;3:1;3:2;3:3;3:4;4:0;4:1;4:2;4:3;4:4,high_corner_x175_prospective_5x5,"train_seed,train_row_group_start,train_length_multiplier",held_out_evaluation_only,Submit GPU jobs to gpumedium; do not use pilot/gpupilot.
fsl_highcorner_x175_source5x5_s301_312_20260713_2115_n4-d1-dep4-md704-it216-x1p00-s302-rg0,source_delta_support_process_control,canonical,4,72,64,704,302,216,113246208,524288,16,2048,40,1,L,fsl-highcorner-x175-source5x5-s301-312-20260713-2115-n4-d1-dep4-md704-it216-x1p00-s302-rg0,4,1,roihu_delta_support_process_control,4,113246208,524288,Fresh measured 5x5 source union for the sealed x175 prospective validation; target-line losses are evaluation-only.,controlled_model_dim_source_prefix_smalln_5x5,46858504.0,46858504.0,0.0,0.162821576719,18,5p_to_3x3_to_4x4_to_5x5_nested,25,1.305337,0,216,113246208,1.0,offline_union_5x5_x175_prospective,4:1,0:0;0:1;0:2;0:3;0:4;1:0;1:1;1:2;1:3;1:4;2:0;2:1;2:2;2:3;2:4;3:0;3:1;3:2;3:3;3:4;4:0;4:1;4:2;4:3;4:4,high_corner_x175_prospective_5x5,"train_seed,train_row_group_start,train_length_multiplier",held_out_evaluation_only,Submit GPU jobs to gpumedium; do not use pilot/gpupilot.
fsl_highcorner_x175_source5x5_s301_312_20260713_2115_n4-d1-dep4-md704-it216-x1p00-s303-rg0,source_delta_support_process_control,canonical,4,72,64,704,303,216,113246208,524288,16,2048,40,1,L,fsl-highcorner-x175-source5x5-s301-312-20260713-2115-n4-d1-dep4-md704-it216-x1p00-s303-rg0,4,1,roihu_delta_support_process_control,4,113246208,524288,Fresh measured 5x5 source union for the sealed x175 prospective validation; target-line losses are evaluation-only.,controlled_model_dim_source_prefix_smalln_5x5,46858504.0,46858504.0,0.0,0.162821576719,18,5p_to_3x3_to_4x4_to_5x5_nested,25,1.305337,0,216,113246208,1.0,offline_union_5x5_x175_prospective,4:1,0:0;0:1;0:2;0:3;0:4;1:0;1:1;1:2;1:3;1:4;2:0;2:1;2:2;2:3;2:4;3:0;3:1;3:2;3:3;3:4;4:0;4:1;4:2;4:3;4:4,high_corner_x175_prospective_5x5,"train_seed,train_row_group_start,train_length_multiplier",held_out_evaluation_only,Submit GPU jobs to gpumedium; do not use pilot/gpupilot.
fsl_highcorner_x175_source5x5_s301_312_20260713_2115_n4-d1-dep4-md704-it216-x1p00-s304-rg0,source_delta_support_process_control,canonical,4,72,64,704,304,216,113246208,524288,16,2048,40,1,L,fsl-highcorner-x175-source5x5-s301-312-20260713-2115-n4-d1-dep4-md704-it216-x1p00-s304-rg0,4,1,roihu_delta_support_process_control,4,113246208,524288,Fresh measured 5x5 source union for the sealed x175 prospective validation; target-line losses are evaluation-only.,controlled_model_dim_source_prefix_smalln_5x5,46858504.0,46858504.0,0.0,0.162821576719,18,5p_to_3x3_to_4x4_to_5x5_nested,25,1.305337,0,216,113246208,1.0,offline_union_5x5_x175_prospective,4:1,0:0;0:1;0:2;0:3;0:4;1:0;1:1;1:2;1:3;1:4;2:0;2:1;2:2;2:3;2:4;3:0;3:1;3:2;3:3;3:4;4:0;4:1;4:2;4:3;4:4,high_corner_x175_prospective_5x5,"train_seed,train_row_group_start,train_length_multiplier",held_out_evaluation_only,Submit GPU jobs to gpumedium; do not use pilot/gpupilot.
fsl_highcorner_x175_source5x5_s301_312_20260713_2115_n4-d1-dep4-md704-it216-x1p00-s305-rg0,source_delta_support_process_control,canonical,4,72,64,704,305,216,113246208,524288,16,2048,40,1,L,fsl-highcorner-x175-source5x5-s301-312-20260713-2115-n4-d1-dep4-md704-it216-x1p00-s305-rg0,4,1,roihu_delta_support_process_control,4,113246208,524288,Fresh measured 5x5 source union for the sealed x175 prospective validation; target-line losses are evaluation-only.,controlled_model_dim_source_prefix_smalln_5x5,46858504.0,46858504.0,0.0,0.162821576719,18,5p_to_3x3_to_4x4_to_5x5_nested,25,1.305337,0,216,113246208,1.0,offline_union_5x5_x175_prospective,4:1,0:0;0:1;0:2;0:3;0:4;1:0;1:1;1:2;1:3;1:4;2:0;2:1;2:2;2:3;2:4;3:0;3:1;3:2;3:3;3:4;4:0;4:1;4:2;4:3;4:4,high_corner_x175_prospective_5x5,"train_seed,train_row_group_start,train_length_multiplier",held_out_evaluation_only,Submit GPU jobs to gpumedium; do not use pilot/gpupilot.
fsl_highcorner_x175_source5x5_s301_312_20260713_2115_n4-d1-dep4-md704-it216-x1p00-s306-rg0,source_delta_support_process_control,canonical,4,72,64,704,306,216,113246208,524288,16,2048,40,1,L,fsl-highcorner-x175-source5x5-s301-312-20260713-2115-n4-d1-dep4-md704-it216-x1p00-s306-rg0,4,1,roihu_delta_support_process_control,4,113246208,524288,Fresh measured 5x5 source union for the sealed x175 prospective validation; target-line losses are evaluation-only.,controlled_model_dim_source_prefix_smalln_5x5,46858504.0,46858504.0,0.0,0.162821576719,18,5p_to_3x3_to_4x4_to_5x5_nested,25,1.305337,0,216,113246208,1.0,offline_union_5x5_x175_prospective,4:1,0:0;0:1;0:2;0:3;0:4;1:0;1:1;1:2;1:3;1:4;2:0;2:1;2:2;2:3;2:4;3:0;3:1;3:2;3:3;3:4;4:0;4:1;4:2;4:3;4:4,high_corner_x175_prospective_5x5,"train_seed,train_row_group_start,train_length_multiplier",held_out_evaluation_only,Submit GPU jobs to gpumedium; do not use pilot/gpupilot.
fsl_highcorner_x175_source5x5_s301_312_20260713_2115_n4-d1-dep4-md704-it216-x1p00-s307-rg0,source_delta_support_process_control,canonical,4,72,64,704,307,216,113246208,524288,16,2048,40,1,L,fsl-highcorner-x175-source5x5-s301-312-20260713-2115-n4-d1-dep4-md704-it216-x1p00-s307-rg0,4,1,roihu_delta_support_process_control,4,113246208,524288,Fresh measured 5x5 source union for the sealed x175 prospective validation; target-line losses are evaluation-only.,controlled_model_dim_source_prefix_smalln_5x5,46858504.0,46858504.0,0.0,0.162821576719,18,5p_to_3x3_to_4x4_to_5x5_nested,25,1.305337,0,216,113246208,1.0,offline_union_5x5_x175_prospective,4:1,0:0;0:1;0:2;0:3;0:4;1:0;1:1;1:2;1:3;1:4;2:0;2:1;2:2;2:3;2:4;3:0;3:1;3:2;3:3;3:4;4:0;4:1;4:2;4:3;4:4,high_corner_x175_prospective_5x5,"train_seed,train_row_group_start,train_length_multiplier",held_out_evaluation_only,Submit GPU jobs to gpumedium; do not use pilot/gpupilot.
fsl_highcorner_x175_source5x5_s301_312_20260713_2115_n4-d1-dep4-md704-it216-x1p00-s308-rg0,source_delta_support_process_control,canonical,4,72,64,704,308,216,113246208,524288,16,2048,40,1,L,fsl-highcorner-x175-source5x5-s301-312-20260713-2115-n4-d1-dep4-md704-it216-x1p00-s308-rg0,4,1,roihu_delta_support_process_control,4,113246208,524288,Fresh measured 5x5 source union for the sealed x175 prospective validation; target-line losses are evaluation-only.,controlled_model_dim_source_prefix_smalln_5x5,46858504.0,46858504.0,0.0,0.162821576719,18,5p_to_3x3_to_4x4_to_5x5_nested,25,1.305337,0,216,113246208,1.0,offline_union_5x5_x175_prospective,4:1,0:0;0:1;0:2;0:3;0:4;1:0;1:1;1:2;1:3;1:4;2:0;2:1;2:2;2:3;2:4;3:0;3:1;3:2;3:3;3:4;4:0;4:1;4:2;4:3;4:4,high_corner_x175_prospective_5x5,"train_seed,train_row_group_start,train_length_multiplier",held_out_evaluation_only,Submit GPU jobs to gpumedium; do not use pilot/gpupilot.
fsl_highcorner_x175_source5x5_s301_312_20260713_2115_n4-d1-dep4-md704-it216-x1p00-s309-rg0,source_delta_support_process_control,canonical,4,72,64,704,309,216,113246208,524288,16,2048,40,1,L,fsl-highcorner-x175-source5x5-s301-312-20260713-2115-n4-d1-dep4-md704-it216-x1p00-s309-rg0,4,1,roihu_delta_support_process_control,4,113246208,524288,Fresh measured 5x5 source union for the sealed x175 prospective validation; target-line losses are evaluation-only.,controlled_model_dim_source_prefix_smalln_5x5,46858504.0,46858504.0,0.0,0.162821576719,18,5p_to_3x3_to_4x4_to_5x5_nested,25,1.305337,0,216,113246208,1.0,offline_union_5x5_x175_prospective,4:1,0:0;0:1;0:2;0:3;0:4;1:0;1:1;1:2;1:3;1:4;2:0;2:1;2:2;2:3;2:4;3:0;3:1;3:2;3:3;3:4;4:0;4:1;4:2;4:3;4:4,high_corner_x175_prospective_5x5,"train_seed,train_row_group_start,train_length_multiplier",held_out_evaluation_only,Submit GPU jobs to gpumedium; do not use pilot/gpupilot.
fsl_highcorner_x175_source5x5_s301_312_20260713_2115_n4-d1-dep4-md704-it216-x1p00-s310-rg0,source_delta_support_process_control,canonical,4,72,64,704,310,216,113246208,524288,16,2048,40,1,L,fsl-highcorner-x175-source5x5-s301-312-20260713-2115-n4-d1-dep4-md704-it216-x1p00-s310-rg0,4,1,roihu_delta_support_process_control,4,113246208,524288,Fresh measured 5x5 source union for the sealed x175 prospective validation; target-line losses are evaluation-only.,controlled_model_dim_source_prefix_smalln_5x5,46858504.0,46858504.0,0.0,0.162821576719,18,5p_to_3x3_to_4x4_to_5x5_nested,25,1.305337,0,216,113246208,1.0,offline_union_5x5_x175_prospective,4:1,0:0;0:1;0:2;0:3;0:4;1:0;1:1;1:2;1:3;1:4;2:0;2:1;2:2;2:3;2:4;3:0;3:1;3:2;3:3;3:4;4:0;4:1;4:2;4:3;4:4,high_corner_x175_prospective_5x5,"train_seed,train_row_group_start,train_length_multiplier",held_out_evaluation_only,Submit GPU jobs to gpumedium; do not use pilot/gpupilot.
fsl_highcorner_x175_source5x5_s301_312_20260713_2115_n4-d1-dep4-md704-it216-x1p00-s311-rg0,source_delta_support_process_control,canonical,4,72,64,704,311,216,113246208,524288,16,2048,40,1,L,fsl-highcorner-x175-source5x5-s301-312-20260713-2115-n4-d1-dep4-md704-it216-x1p00-s311-rg0,4,1,roihu_delta_support_process_control,4,113246208,524288,Fresh measured 5x5 source union for the sealed x175 prospective validation; target-line losses are evaluation-only.,controlled_model_dim_source_prefix_smalln_5x5,46858504.0,46858504.0,0.0,0.162821576719,18,5p_to_3x3_to_4x4_to_5x5_nested,25,1.305337,0,216,113246208,1.0,offline_union_5x5_x175_prospective,4:1,0:0;0:1;0:2;0:3;0:4;1:0;1:1;1:2;1:3;1:4;2:0;2:1;2:2;2:3;2:4;3:0;3:1;3:2;3:3;3:4;4:0;4:1;4:2;4:3;4:4,high_corner_x175_prospective_5x5,"train_seed,train_row_group_start,train_length_multiplier",held_out_evaluation_only,Submit GPU jobs to gpumedium; do not use pilot/gpupilot.
